Files,labels,Frequency,Audio_length,zcr_mean,sp_cen_mean,sp_rf_mean,mfcc_mean,spec_bw_mean,rmse_mean,chroma_stft_mean,Chromagram,MelSpectrohram,Amplitude_db
PTT-20190715-WA0070.wav,2,22050.0,1.73,0.10673922143156132,1714.0163498106624,3377.4111328125,-13.927840198093165,1793.7305336693244,0.019886305555701256,0.4599406535755495,0.2821081759496227,0.2608129010412222,-32.917972564697266
PTT-20190715-WA0075.wav,2,22050.0,1.33,0.09423887906407291,1523.699950285343,3030.4270777209053,-15.016226970715314,1677.6325713345482,0.02355591207742691,0.47017129629831933,0.2801222810060633,0.3352007065929379,-35.219093322753906
PTT-20190715-WA0082.wav,2,22050.0,1.05,0.08136030994403788,1556.2142700246673,3237.704335088315,-15.54517569272422,1768.3894246796044,0.03030940517783165,0.37799621228764513,0.25439936504980365,0.4099730501142222,-33.7791633605957
PTT-20190715-WA0079.wav,2,22050.0,1.57,0.07516716624394743,1372.1627498312746,2860.116038602941,-16.592262456043176,1666.951310141023,0.01982991397380829,0.4003709127040169,0.2742357743605381,0.2867076653811958,-39.14146041870117
PTT-20190715-WA0077.wav,2,22050.0,1.53,0.11876737446028272,1593.1273711213544,2760.7494752798507,-15.287656260835972,1538.7982072129507,0.02980181761085987,0.3238002281721555,0.24948360016328497,0.42247770648493366,-34.4208984375
PTT-20190715-WA0072.wav,2,22050.0,1.49,0.05912182679460707,1093.6256014259166,1930.7001201923076,-17.449776880296692,1411.428372063932,0.026995986700057983,0.3169031186906943,0.2564641401992253,0.5056918234270583,-37.160865783691406
PTT-20190715-WA0081.wav,2,22050.0,1.43,0.11344870131924452,1569.6549300046552,2980.9593939012098,-14.638027083718386,1655.6933004419568,0.036024291068315506,0.4105812868818099,0.2719931389649689,0.7394732565608311,-32.407554626464844
PTT-20190715-WA0076.wav,2,22050.0,1.15,0.09773933556123451,1552.1979170774118,3382.435546875,-15.277045702476709,1771.1085540528436,0.03908586874604225,0.3395673366508988,0.24157661478717274,0.6554822563805636,-33.67660903930664
PTT-20190715-WA0083.wav,2,22050.0,1.63,0.08800910630500569,1384.6235776646354,2518.7781965228874,-14.75196499350458,1520.5310699451197,0.04087229445576668,0.32836674099250907,0.2611265615208325,0.8326337647219074,-31.267440795898438
PTT-20190715-WA0101.wav,2,22050.0,1.35,0.09706818562573295,1445.2796351443858,2661.905372748941,-15.338958528640543,1631.8828441028095,0.037735044956207275,0.3366816404779986,0.2696671082177415,0.9024680571127901,-33.87748718261719
PTT-20190715-WA0086.wav,2,22050.0,1.89,0.06948170147537842,1185.3331683658598,2277.792730564024,-12.798202172459872,1355.7458659769381,0.05063922330737114,0.3940960630422393,0.27615812225656655,1.441348662041975,-31.357715606689453
PTT-20190715-WA0103.wav,2,22050.0,1.95,0.09905977945443993,1682.6726136906846,3289.5134420955883,-18.493266885896862,1660.592710730246,0.022415708750486374,0.43058232038839434,0.27001419346047706,0.41512155995012506,-35.41520690917969
PTT-20190715-WA0106.wav,2,22050.0,1.61,0.12209792568441172,1881.410138057015,3519.755859375,-13.65540078658121,1802.0179391060249,0.03980473056435585,0.4299668972868813,0.27781042990238103,0.9054996429082641,-29.94453239440918
PTT-20190715-WA0104.wav,2,22050.0,1.43,0.05798981302793508,1241.2676069503966,2665.254851310484,-18.553267294052937,1591.9372870486818,0.042604025453329086,0.37118206346689286,0.25814159612189225,1.1913146269409562,-34.82622528076172
PTT-20190715-WA0105.wav,2,22050.0,1.27,0.061607492610662014,1207.1851832802483,2442.0609907670455,-18.088509060580513,1476.743008740875,0.022650886327028275,0.43780861281788963,0.2636293200323249,0.27469403017151467,-39.694923400878906
PTT-20190715-WA0114.wav,2,22050.0,1.33,0.07101074683716502,1416.976989617853,3006.666301858836,-19.453013682638243,1680.2666558745193,0.023781660944223404,0.3554840384220204,0.2589521331628514,0.3810448293178433,-40.238319396972656
PTT-20190715-WA0110.wav,2,22050.0,1.67,0.06514728598140972,1370.1773591269505,2979.8413420376714,-18.806565695291514,1740.0767111038444,0.010893872939050198,0.47101103041003595,0.28235315327105664,0.12002024495771049,-41.37272644042969
PTT-20190715-WA0108.wav,2,22050.0,1.27,0.1005662191517396,1730.3889006571737,3573.5329367897725,-19.958748414662697,1798.2099221065432,0.02218707650899887,0.3845751885804089,0.25432552778865486,0.2930418795750805,-38.619773864746094
PTT-20190715-WA0113.wav,2,22050.0,1.27,0.07934190377835547,1208.6589398990081,2195.603693181818,-19.126628911501818,1377.046607844873,0.05290078744292259,0.3590828970714335,0.2514211183208891,1.6988189300128314,-33.62240219116211
PTT-20190715-WA0111.wav,2,22050.0,1.57,0.0787698870186765,1508.5657641389062,3015.756764131434,-16.25608662487698,1508.3024703159626,0.0420834980905056,0.34796974978727246,0.2690585856837131,1.0666075486898463,-30.229970932006836
PTT-20190715-WA0115.wav,2,22050.0,1.29,0.08786200126218358,1640.47420953117,3465.8843994140625,-17.418129333641613,1708.1748434105689,0.036976158618927,0.43305401414170014,0.27181920472998367,0.7659592160312853,-32.72196578979492
PTT-20190715-WA0116.wav,2,22050.0,1.55,0.07020872865275142,1393.5156842089436,2684.579786613806,-18.4944444583974,1445.9305848980316,0.04908377677202225,0.2887416059707608,0.2465725645311115,1.2399970266393643,-32.44832992553711
PTT-20190715-WA0121.wav,2,22050.0,1.69,0.07142092014353811,1503.0703989721144,3072.4636130136987,-18.226531021579007,1646.2925219110318,0.03109234943985939,0.363986201056436,0.26003180981735996,0.6822490654717798,-33.36532974243164
PTT-20190715-WA0118.wav,2,22050.0,1.51,0.09927186647889012,1810.3876886586916,3661.1339222301135,-18.540841511799513,1782.3012280816495,0.030381130054593086,0.425885955184865,0.27229066903156435,0.5682079398737552,-36.645477294921875
PTT-20190715-WA0119.wav,2,22050.0,1.91,0.11449766548953617,1845.1812736293111,3453.0955854668673,-16.04026169031933,1652.1032201672715,0.03642317280173302,0.42741352472923105,0.2756551485276248,0.8835187404831698,-28.798704147338867
PTT-20190715-WA0117.wav,2,22050.0,1.27,0.11267405006944198,1896.436138287466,3841.5234375,-17.97197480144795,1780.9944423557804,0.02278890646994114,0.380615099353281,0.26393314228554365,0.3533814185301383,-33.98286819458008
PTT-20190715-WA0120.wav,2,22050.0,2.2,0.07663578400016507,1346.356351206077,2428.6053145559213,-23.994037311681236,1284.7405553949293,0.007368627469986677,0.33010712502457595,0.27462388045233255,0.042308369866798694,-47.852169036865234
PTT-20190715-WA0134.wav,2,22050.0,1.49,0.09021620308514515,1492.5201336296152,2866.0693359375,-17.41345177768972,1592.8035607049858,0.029427703469991684,0.4430980281078281,0.26826434090388046,0.5379732900366239,-34.398468017578125
PTT-20190715-WA0123.wav,2,22050.0,2.48,0.08840163259329759,1507.8347403537218,2892.2915449766356,-23.835624468882795,1462.7361423645373,0.007293949835002422,0.4485321460539712,0.27770905521028716,0.0628052862243529,-47.31795120239258
PTT-20190715-WA0126.wav,2,22050.0,2.2,0.10886655799269546,1669.1277230844232,3238.2537520559213,-24.819541583582463,1536.2177694636375,0.00531636830419302,0.49859458016848746,0.2809393486243905,0.03520119274028906,-48.43010711669922
PTT-20190715-WA0122.wav,2,22050.0,2.02,0.08376410302512699,1446.1734503076918,2832.977505387931,-23.067647433397127,1445.545474622809,0.007962027564644814,0.4572340497155117,0.26767754694485096,0.045495107978793865,-47.384212493896484
voice-2019-07-16-11-36.wav,2,22050.0,2.12,0.09248592046938907,1677.0139426838737,3295.1652195142665,-27.655691253603145,1758.0094015188788,0.0014306703815236688,0.5310411780227283,0.27893005209034155,0.0020458329115093997,-58.30051040649414
voice-2019-07-16-11-37_1.wav,2,22050.0,2.3,0.12812820715244336,1906.90739538714,3492.294034090909,-24.617463730642193,1502.175599145146,0.006823459640145302,0.5116966039875045,0.2805568702594305,0.048570114634074006,-44.033905029296875
voice-2019-07-16-11-39.wav,2,22050.0,1.88,0.1200521650928587,1599.6943779280316,2874.6826171875,-26.141214052177915,1464.4055880423286,0.00346583453938365,0.3183106242551762,0.2761061482698138,0.010390418455323257,-53.57345962524414
voice-2019-07-16-11-37.wav,2,22050.0,1.7,0.0965329344516267,1559.5025663260303,3092.924540751689,-23.433542472926515,1541.6822599976924,0.005384568125009537,0.47276176247346385,0.26145366529314135,0.01800959681310158,-50.2030143737793
voice-2019-07-16-11-39_1.wav,2,22050.0,1.38,0.09446382726614443,1625.6169021423775,3152.999267578125,-25.386911407490025,1561.7483506087156,0.004213429056107998,0.5265980915097345,0.2816227741646648,0.012079984689555515,-50.76177215576172
voice-2019-07-16-11-38.wav,2,22050.0,1.74,0.05983820459290188,1254.0918396493144,2577.09375,-24.925775752329415,1504.3509466636983,0.0035355587024241686,0.3724820938239932,0.25457780529418245,0.007031784123160483,-56.0667724609375
103b750f-a25a-439e-8c53-1e62e77e25e5.wav,3,22050.0,5.15,0.04448570825119685,1725.1401546315717,4270.0244800464525,-9.69693025211254,2471.0679263844745,0.019149694591760635,0.3670391576492952,0.23158646828979387,0.1511031309936851,-32.12467956542969
Copy of WhatsApp Audio 2019-07-16 at 11.49.10.wav,3,22050.0,6.95,0.0906503746638469,986.1401623452512,2116.175537109375,-22.269086339290535,1349.7717720463768,0.0072039104998111725,0.44740112056263737,0.27919570677872396,0.037447422205935194,-46.76350402832031
526d61bb-0c4d-4f1e-a205-1f0315b0a503.wav,3,22050.0,5.15,0.08971944522669671,2092.10269700097,4893.42041015625,-9.262137886270278,2627.370377676537,0.014030668884515762,0.5736117415518962,0.26970642357144237,0.11605062152450793,-34.711734771728516
1f4be485-d7ce-44ff-b859-589f0a241175.wav,3,22050.0,5.15,0.03751584060827936,1589.5341289359876,3703.128959037162,-2.627591776029068,2327.7084230848163,0.03514184430241585,0.6164525364157478,0.2614517904515141,0.4667904073578255,-27.52423858642578
1f7ff7a6-6140-4553-ae6d-cf45cf80039e.wav,3,22050.0,2.47,0.148468012541944,2528.177067567555,5084.351498612734,-17.82752263256995,2385.7105559326237,0.04669230431318283,0.4915388045811758,0.28724834102438934,1.561804145174376,-27.145389556884766
5a9124cc-9374-443b-8e7c-bac807bc5245.wav,3,22050.0,2.58,0.048560264714165025,1829.2904977130415,4572.895771748311,-12.170849080076149,2554.9089112265456,0.012281040661036968,0.42595719929985476,0.2590811915602685,0.06006740160797258,-34.41426467895508
63040833-90d7-415c-844f-833bcf652671.wav,3,22050.0,5.15,0.108437764010138,2371.0814458071013,5202.7904613597975,2.6396107563468494,2530.892354929488,0.0663568377494812,0.6535184141302703,0.27682091993305175,0.9834018705916034,-10.398032188415527
2567e594-024e-4ca1-9106-f11fcbcfb2f4.wav,3,22050.0,5.15,0.07193396226415094,2358.995680930572,5528.310414907095,-6.793306942236313,2701.0396247340263,0.012056652456521988,0.4148795409643994,0.2729782203563134,0.05391508003551665,-27.13819694519043
8306c673-7367-4dbc-aa99-9546c7c4a163.wav,3,22050.0,2.47,0.10328767625648642,2295.4262911983265,5150.259199766355,-16.98340975776463,2483.124748209139,0.05087285116314888,0.3860834758574956,0.27828821191466213,2.0943359460605855,-27.277835845947266
AUDIO-2019-07-16-20-39-26.wav,3,22050.0,3.35,0.05544267446900737,1276.2367191813178,2808.449454471983,-14.551048172390713,1588.29239584613,0.017502324655652046,0.479225478019189,0.27712178259824805,0.1851718743038463,-36.56385040283203
6fab33b0-7c67-47f7-bd8e-7966e6b541a8.wav,3,22050.0,2.47,0.04897592460164659,852.5156197444404,1778.4010842581777,-6.415254569315994,1051.0302448450589,0.07189815491437912,0.6352922233657198,0.27896626583523226,4.0238381444224345,-30.14076042175293
AUDIO-2019-07-16-20-39-26_2.wav,3,22050.0,1.26,0.0927682596934175,1643.4608366822206,3152.852450284091,-15.362968991420017,1634.7259131669073,0.027409257367253304,0.2977188998991354,0.2431608985599638,0.30062900682505683,-34.81113815307617
Copy of 1,3,,,,,,,,,,,,
Copy of 10,3,,,,,,,,,,,,
AUDIO-2019-07-16-20-39-26_1.wav,3,22050.0,3.73,0.049191284587621974,1263.1471787891658,2745.6840183423915,-13.728659141895003,1576.718882950037,0.009008098393678665,0.5135408636421634,0.26560042053550487,0.045239040534032236,-40.5833625793457
AUDIO-2019-07-16-20-39-58.wav,3,22050.0,2.28,0.12666984732824427,1990.0944039499066,3822.2523082386365,-18.40711403170967,1738.0271500960407,0.020139802247285843,0.4246572245942023,0.27440908587176227,0.24739203806346743,-34.3908805847168
Copy of 1(2).wav,3,22050.0,1.44,0.10376912158965462,1716.2630500259893,3460.2468182963707,-10.897177031945992,1666.9812033062785,0.038590122014284134,0.4555411207411735,0.2762916118437078,0.7562564829301737,-28.98339080810547
AUDIO-2019-07-16-20-40-13.wav,3,22050.0,3.54,0.06005867507078161,1035.9193248961571,2051.1431525735293,-12.833893529992668,1066.4981639168018,0.02686665765941143,0.47401191479953103,0.26095554049590286,0.472091805144803,-33.78274154663086
Copy of 1.wav,3,22050.0,3.06,0.06380393551446183,1153.3871538472356,2173.385342684659,-18.686701199890177,1350.3032006336132,0.023747101426124573,0.5248436082882091,0.2835172756957347,0.6535208025323486,-34.33102798461914
Copy of 1(1).wav,3,22050.0,1.44,0.10376912158965462,1716.2630500259893,3460.2468182963707,-10.897177031945992,1666.9812033062785,0.038590122014284134,0.4555411207411735,0.2762916118437078,0.7562564829301737,-28.98339080810547
b1157a62-ee69-45f2-8da6-d6ebfab799ec.wav,3,22050.0,5.15,0.06132955505491411,2837.58553517576,7022.2006308065875,3.4843980002026473,3164.2661776919776,0.08408383280038834,0.6957060580176444,0.27288461311650436,1.8636212996301353,-9.078981399536133
Copy of 11,3,,,,,,,,,,,,
Copy of 13,3,,,,,,,,,,,,
Copy of 16,3,,,,,,,,,,,,
Copy of 12,3,,,,,,,,,,,,
Copy of 15,3,,,,,,,,,,,,
"Copy of 15 Jul, 8.58 PM rahul.wav",3,22050.0,2.93,0.05896577380952381,1450.734179966149,3069.413985605315,-9.351606922113355,2005.28518996133,0.024215994402766228,0.5616635455126402,0.2796572013535815,0.3890514710448132,-33.02499008178711
Copy of 14,3,,,,,,,,,,,,
"Copy of 16 Jul, 2.35 PM v.wav",3,22050.0,3.09,0.0411624765037594,1198.4997141453657,2266.9320633162315,-7.953827997923777,1923.1259749326077,0.04452754184603691,0.36429314000440843,0.2684597758243389,0.8610847491046167,-28.404756546020508
"Copy of 16 Jul, 2.36 PM(2).wav",3,22050.0,2.76,0.038799894957983194,980.041240493638,1604.58251953125,-10.806721794150862,1739.971463286353,0.02339530736207962,0.4227149612723459,0.2754883790238159,0.4232800244287104,-35.01485061645508
"Copy of 15 Jul, 8.59 PMa.wav",3,22050.0,2.11,0.05653331043956044,1210.328485111252,2188.8969089673915,-11.368046410202098,1581.750372845714,0.01652519591152668,0.5185794882281541,0.2732100136314982,0.15862801908761678,-37.03582000732422
"Copy of 16 Jul, 2.36 PM.wav",3,22050.0,2.11,0.0676510989010989,1610.6449610176332,3283.9305048403535,-9.165572447229158,2221.1974547242385,0.040773194283246994,0.38531141196805174,0.2739357655941158,1.086215336148438,-27.53797721862793
"Copy of 16 Jul, 2.58 PM(3).wav",3,22050.0,2.11,0.05618990384615385,1620.8669608260386,3237.119193699049,-10.577216462360587,2350.416945923377,0.036392055451869965,0.3560335025520536,0.26477733779105567,0.7749104782833559,-32.43657302856445
"Copy of 16 Jul, 3.01 PM.wav",3,22050.0,1.95,0.04971168154761905,1243.4955443731728,2419.952033547794,-9.497904698123323,1811.672612490424,0.05733815208077431,0.3692285097516314,0.2735292076352121,1.8054866971995298,-27.971586227416992
"Copy of 16 Jul, 2.58 PM(2).wav",3,22050.0,2.44,0.05563616071428571,1235.7341580574057,2244.430138929835,-10.14382429815234,1658.8365524714097,0.06363329291343689,0.31175965159069563,0.26316857863940696,2.538664453378412,-29.814245223999023
"Copy of 16 Jul, 3.00 PM.wav",3,22050.0,1.79,0.049157873376623376,1215.250762748981,2155.528846153846,-9.413240695192135,1902.6274972582723,0.051962099969387054,0.3061962061205282,0.25654537334767447,1.4242533171246994,-30.515668869018555
"Copy of 16 Jul, 3.02 PM(2).wav",3,22050.0,3.58,0.05362215909090909,1641.8112659068124,3725.9387600806454,-11.754678848085156,2468.3780374861253,0.025738989934325218,0.3053415183352206,0.2524122120848322,0.3053642826571105,-33.731529235839844
"Copy of 16 Jul, 2.58 PM.wav",3,22050.0,2.11,0.041401957417582416,1003.491903624959,1665.0783372961957,-9.989345620824277,1571.5531633210226,0.04071512073278427,0.36303903788059055,0.25809725362258695,0.800083985925366,-33.979248046875
"Copy of 16 Jul, 2.59 PM(2).wav",3,22050.0,4.06,0.044888392857142856,1308.1946903562655,2531.4971923828125,-7.049414879736166,2058.922430723764,0.07661111652851105,0.3376440538042201,0.24760360106489318,2.8190673385527174,-25.250757217407227
"Copy of 16 Jul, 3.02 PM.wav",3,22050.0,4.06,0.04642857142857143,1081.992464474781,1812.8877119584517,-10.904981013527049,1627.6032711318642,0.03624708205461502,0.2961452310840409,0.26353442374122565,0.727084975759733,-31.941194534301758
"Copy of 16 Jul, 2.59 PM.wav",3,22050.0,2.11,0.04339800824175824,930.761797326275,1517.7397354789402,-10.403909207706567,1448.5222803154238,0.044022612273693085,0.452941742961569,0.26622312254272823,1.197182852361194,-32.118350982666016
"Copy of 16 Jul, 3.03 PM(2).wav",3,22050.0,2.44,0.04700520833333333,1096.0390642169918,2008.7837651090802,-10.19785557962668,1695.68200832527,0.04649879038333893,0.29672646964192656,0.2718057058960376,1.100028405754551,-30.430295944213867
"Copy of 16 Jul, 3.04 PM.wav",3,22050.0,2.6,0.041416713169642856,950.2674646575117,1546.3888792865043,-11.008143363633422,1531.5119346223328,0.029371382668614388,0.35539964386651535,0.26711743715022795,0.46006478008980295,-33.788429260253906
"Copy of 16 Jul, 3.03 PM.wav",3,22050.0,3.9,0.04167829241071429,946.250608139929,1610.1484490569526,-12.876709508923986,1471.3977761022174,0.01782488264143467,0.38068831355486193,0.2704087604318066,0.2042222376678375,-37.395450592041016
"Copy of 16 Jul, 3.17 PM.wav",3,22050.0,3.41,0.05035607993197279,1162.5682988447263,1997.495579075169,-11.793590452080517,1722.8762117138149,0.03228304907679558,0.3247220131174991,0.2685925203598752,0.49971577995462246,-32.60499954223633
"Copy of 16 Jul, 3.16 PM.wav",3,22050.0,2.6,0.0589599609375,1299.8423740018272,2488.7999948147126,-10.442276032099711,1916.563370016269,0.027752229943871498,0.45506714230989126,0.26770548639744846,0.6256433198491599,-32.699310302734375
"Copy of 16 Jul, 3.17 PM(2).wav",3,22050.0,3.09,0.03483317669172932,824.7113797509011,1226.1873615321829,-11.654154930159505,1374.0800567969568,0.04391155764460564,0.33031764513325357,0.2618416833552617,0.8363978447656578,-33.65290832519531
"Copy of 16 Jul, 3.18 PM(2).wav",3,22050.0,3.09,0.0407219219924812,1140.1743523168575,2124.234418726679,-12.715217896032845,1823.8873389620906,0.04506179317831993,0.3117175827644606,0.2722562567420704,0.9767363799276625,-29.75580596923828
"Copy of 16 Jul, 3.15 PM.wav",3,22050.0,2.93,0.053695436507936505,1303.098266954527,2256.6627322219488,-10.564680958929207,2012.4318412859102,0.02657315693795681,0.39975461204898666,0.2791889292611696,0.37289931092066275,-34.81239700317383
"Copy of 16 Jul, 3.18 PM(3).wav",3,22050.0,3.25,0.042257254464285715,1141.723613185283,2206.2370137965427,-9.856892284508895,1874.8138755741256,0.06929928064346313,0.3020011492668388,0.26704874738037504,2.9078547252693303,-27.306303024291992
"Copy of 16 Jul, 3.18 PM(4).wav",3,22050.0,3.74,0.06427115683229814,1515.8615806893004,3009.86328125,-9.703880618859197,1973.3855617181193,0.03962557390332222,0.35549656320201156,0.27346786562218367,0.846544258563298,-27.012842178344727
"Copy of 16 Jul, 3.18 PM.wav",3,22050.0,1.95,0.035435267857142856,756.018175769198,1252.0924287683824,-15.507548658118523,1254.1833558018195,0.00964318960905075,0.3935261056905989,0.27682256320311327,0.02629607678354245,-48.01301574707031
"Copy of 16 Jul, 3.19 PM(2).wav",3,22050.0,2.76,0.06786699054621849,1564.5520303123012,3035.82275390625,-10.779095188726073,2070.374055781713,0.04136793315410614,0.3256490565188456,0.2714250358170439,0.7705784355250486,-27.449039459228516
Copy of 18,3,,,,,,,,,,,,
"Copy of 16 Jul, 3.19 PM.wav",3,22050.0,2.93,0.050130208333333336,1005.7372970394695,1745.121993417815,-11.629491808240171,1386.8871962995877,0.04025646299123764,0.3293086523908356,0.2721804374102059,0.8053354879005639,-31.975950241088867
Copy of 17,3,,,,,,,,,,,,
Copy of 19,3,,,,,,,,,,,,
Copy of 1_1.wav,3,22050.0,1.96,0.1232987499133489,2222.8048457332566,4207.84122242647,-17.26216841391939,2135.9537772697836,0.04664553329348564,0.3988899943668553,0.26815217565421967,1.4289648796695946,-29.012889862060547
"Copy of 16 Jul, 3.19 PM(3).wav",3,22050.0,2.28,0.04095583545918367,1087.0384495603876,1915.1500355113637,-11.15581473660941,1617.6456766762753,0.051422037184238434,0.32661160242973036,0.26554807226671523,1.1343041318687643,-28.354562759399414
"Copy of 16 Jul, 3.19 PM(4).wav",3,22050.0,2.28,0.05113998724489796,1005.0597828177393,1687.5288529829545,-11.881108088555282,1387.5431513741275,0.0386362262070179,0.2911437482668494,0.264063118134859,0.6549080133338662,-35.09505081176758
Copy of 1_1(1).wav,3,22050.0,2.88,0.09270282186948854,2089.1548492434404,4263.057421875,-19.003451434811392,2167.115229995805,0.021977078169584274,0.33636504444723936,0.2675999906469485,0.45428060447871604,-31.26677131652832
Copy of 1_2.wav,3,22050.0,1.98,0.11387949163390326,2158.6917078533766,4298.3778842659885,-19.92948858024317,2119.283232911156,0.04261951521039009,0.4043680021752341,0.26209603452620656,1.0631844089659421,-30.542943954467773
Copy of 2,3,,,,,,,,,,,,
Copy of 1_3.wav,3,22050.0,3.78,0.08822858240953148,2007.6757508356836,4198.908556604678,-21.65205617650152,2131.9930974550257,0.024987278506159782,0.3742326921026851,0.2679265959401628,0.40185355060044253,-35.0754280090332
Copy of 21,3,,,,,,,,,,,,
Copy of 2.wav,3,22050.0,2.3,0.18833162743091095,2640.0379037183684,5184.010986328125,-17.74071653898624,2253.0599598281933,0.017928319051861763,0.3963943567236717,0.27797589238398623,0.24709977323357626,-32.00785827636719
Copy of 24,3,,,,,,,,,,,,
Copy of 20,3,,,,,,,,,,,,
Copy of 2(1).wav,3,22050.0,2.1,0.07767305114790955,1365.3900096217228,2600.7850060096152,-7.5399107216254215,1484.1058973011143,0.0886419340968132,0.4671299058292253,0.2773236273637533,3.8598334536123184,-22.79475212097168
Copy of 26,3,,,,,,,,,,,,
Copy of 25,3,,,,,,,,,,,,
Copy of 27,3,,,,,,,,,,,,
Copy of 28,3,,,,,,,,,,,,
Copy of 29.wav,3,22050.0,1.38,0.0923902310578632,1427.3874358879568,2217.022705078125,-16.31377845228736,1398.0356577866248,0.017254747450351715,0.4235487047809629,0.2749701000178134,0.1484860945918685,-37.84705352783203
Copy of 3,3,,,,,,,,,,,,
Copy of 4,3,,,,,,,,,,,,
Copy of 4(1).wav,3,22050.0,4.04,0.05531532543381816,1225.1071487037439,2465.2423727101295,-22.066966431706504,1571.9262755357488,0.007571841590106487,0.502759882576613,0.2710725944413974,0.06950591750353283,-45.8961181640625
Copy of 5,3,,,,,,,,,,,,
Copy of 3(1).wav,3,22050.0,1.82,0.03460233509629777,1067.4425285144112,2190.935274920886,2.2278862149560132,1608.6063544144504,0.09362494200468063,0.5682762494568512,0.27088185695939215,2.7004290917240867,-23.323549270629883
Copy of 3.wav,3,22050.0,1.93,0.11505255255255255,2191.6203558292,4402.001953125,-25.473092883431534,2196.914492425348,0.041848428547382355,0.3660660896860812,0.27447944988226486,0.9374872096497203,-27.66551399230957
Copy of 4.wav,3,22050.0,3.38,0.0884009009009009,1424.8181282742594,2647.7728020654968,-17.65780085341707,1584.9433683472193,0.01118890754878521,0.5430991058036454,0.28416217840321994,0.13657054664568305,-40.42185974121094
Copy of 5.wav,3,22050.0,2.89,0.11642300882182423,1761.389186399969,3398.45625,-18.797201263480364,1819.2932188383668,0.010718410834670067,0.5172072413400257,0.2851915864768522,0.12445817933013947,-39.305152893066406
Copy of 6,3,,,,,,,,,,,,
Copy of 8,3,,,,,,,,,,,,
Copy of Namaskaram.wav,3,22050.0,3.13,0.13091724537037036,2849.732061795017,5942.451566808364,-21.748412080552622,2680.987207647792,0.005861241836100817,0.45871444412648854,0.26464987772204657,0.0318000283036866,-43.65889358520508
Copy of audio1_namskaram.wav,3,22050.0,5.15,0.04163439876091242,1789.0879169450202,4224.048181482263,-8.347913898673182,2491.3464152893503,0.012281462550163269,0.548961897459226,0.2529812230154756,0.06154215882331883,-35.85884475708008
Copy of AUDIO-2019-07-16-12-51-13 (online-audio-converter.com).wav,3,22050.0,2.47,0.07979903551717182,1617.1954880691785,3571.593667859229,-14.90678327516055,1855.855957619093,0.04660693556070328,0.5113816918430306,0.2816758601729292,2.0794706366993183,-31.806354522705078
Copy of 9,3,,,,,,,,,,,,
Copy of 7,3,,,,,,,,,,,,
Copy of Namaskaram(1).wav,3,22050.0,3.38,0.12235896610896611,2158.836920607206,4073.9050460188355,-23.112902245351645,1979.3534376042862,0.011337309144437313,0.5401029656842894,0.28401216310900496,0.1334241410255437,-37.38794708251953
Copy of AUDIO-2019-07-16-13-56-11 (online-audio-converter.com).wav,3,22050.0,1.21,0.07310334528076463,1313.9884740108348,2245.5474277712265,-12.349341839579694,1604.3115074063342,0.05784476175904274,0.3880837809144597,0.253112211076113,1.5737082610121658,-30.182090759277344
Copy of namaskaram2.wav,3,22050.0,3.86,0.04767779305159024,1050.8047622674246,1934.635806511976,-9.66332820928743,1410.520581096646,0.08351670205593109,0.43484414839807783,0.2690939090022503,7.039510934914156,-24.361135482788086
Copy of namaskaram3.wav,3,22050.0,2.04,0.08685696500822551,1650.3655246648823,3045.113026012074,-10.388803158338705,1732.6423530840898,0.050461944192647934,0.33532348388750105,0.27226083862241635,1.3962855987754497,-26.593523025512695
Copy of Namaskaram7.wav,3,22050.0,1.58,0.072390137489595,1412.0599372691547,2805.089801290761,-8.863101181962104,1651.3430999559362,0.08804813772439957,0.41079364909648974,0.269471163174284,3.63027110021211,-25.241474151611328
Copy of namaskaram5.wav,3,22050.0,3.24,0.1033705663335293,1627.335434286288,3040.94970703125,-14.83427031917321,1592.4009015110712,0.03084583207964897,0.5105370167355386,0.27972598389794273,0.5121442398696832,-28.242538452148438
Copy of Namaskaram6.wav,3,22050.0,1.7,0.20432172869147658,1778.3553983439801,3040.255489864865,-12.755350361659074,1440.9888350770207,0.09012094140052795,0.4679661567842024,0.2770720974413401,4.21061710728338,-27.259469985961914
Copy of raj1.wav,3,22050.0,2.27,0.041791641671665665,856.8943863771431,1646.08154296875,-20.598538920604216,1050.3989879832895,0.009680663235485554,0.34525803973582037,0.2717709401910389,0.04562398250471417,-44.96332931518555
Copy of nm.wav,3,22050.0,1.88,0.07739878249106194,1626.5157350777595,3183.7239583333335,-18.158987577469592,1537.6299350959841,0.038002487272024155,0.27058029749345136,0.26758582026385136,0.46995604851797035,-27.771530151367188
Copy of namaskaram4.wav,3,22050.0,1.42,0.05997892114592316,1177.794893935355,2231.638656123992,-6.608997771364995,1392.1738069965063,0.07091282308101654,0.4275637263575239,0.27583978709816825,1.6932922346864754,-25.95481300354004
Copy of Recording (3).wav,3,22050.0,1.83,0.12359411692003461,2069.156274554488,3867.0941162109375,-20.494942853704625,1993.6027976852906,0.02262580581009388,0.3789362398669142,0.25783471009972236,0.21018703219160986,-35.545257568359375
Copy of Recording (1).wav,3,22050.0,2.37,0.09324906636024131,1688.4893545147029,2810.821892233456,-22.47936506687244,1814.1354527560245,0.012224373407661915,0.39868531982769806,0.2719202550036018,0.06647037556311204,-40.5280647277832
